stage_is_copy,csv_size_mb,row_count,column_count,size_hint_ord,transform_count,agg_count,has_filter,has_join,has_groupby,has_aggregation,has_distinct,has_sort,stage_index,n_stages,is_final_stage,rec_workers,rec_diu,rec_memory_gb,rec_shuffle_partitions,rec_node_type
0,1139.330214,8485368,16,2,3,0,0,0,0,0,0,0,2,6,0,4,0,5.09,8,Standard_D4s_v3
0,1139.330214,8485368,16,2,2,0,0,0,0,0,0,0,3,6,0,4,0,4.79,8,Standard_D4s_v3
0,1139.330214,8485368,16,2,4,0,0,0,0,0,1,0,4,6,0,4,0,6.19,16,Standard_D4s_v3
0,1139.330214,8485368,16,2,4,0,0,0,0,0,0,0,5,6,1,4,0,5.2,8,Standard_D4s_v3
1,88.442673,696533,13,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,88.442673,696533,13,1,3,0,1,0,0,0,0,0,1,4,0,2,0,4.1,8,Standard_D4s_v3
0,88.442673,696533,13,1,1,0,0,0,0,0,0,0,2,4,0,1,0,4.09,8,Standard_D4s_v3
0,88.442673,696533,13,1,1,0,1,0,0,0,0,0,3,4,1,2,0,4.1,8,Standard_D4s_v3
1,735.864091,9068029,10,2,0,0,0,0,0,0,0,0,0,5,0,0,4,6.0,8,Standard_D4s_v3
0,735.864091,9068029,10,2,0,0,0,0,0,0,0,0,1,5,0,4,0,5.09,8,Standard_D4s_v3
0,735.864091,9068029,10,2,2,0,1,1,0,0,0,0,2,5,0,4,0,6.69,32,Standard_D4s_v3
0,735.864091,9068029,10,2,4,0,1,0,0,0,0,0,3,5,0,4,0,5.54,16,Standard_D4s_v3
0,735.864091,9068029,10,2,5,0,0,1,0,0,0,0,4,5,1,4,0,6.58,32,Standard_D4s_v3
1,980.748294,7019131,19,2,0,0,0,0,0,0,0,0,0,3,0,0,7,10.5,8,Standard_D4s_v3
0,980.748294,7019131,19,2,8,0,0,0,0,0,0,0,1,3,0,4,0,5.85,16,Standard_D4s_v3
0,980.748294,7019131,19,2,0,0,0,0,0,0,0,0,2,3,1,4,0,5.67,16,Standard_D4s_v3
1,3710.701319,36538559,25,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,3710.701319,36538559,25,2,3,0,1,0,0,0,0,0,1,4,0,4,0,8.81,32,Standard_D4s_v3
0,3710.701319,36538559,25,2,7,0,0,0,0,0,0,0,2,4,0,4,0,9.18,32,Standard_D4s_v3
0,3710.701319,36538559,25,2,1,0,1,0,0,0,0,0,3,4,1,4,0,8.0,32,Standard_D4s_v3
1,219.544311,1295493,23,2,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,219.544311,1295493,23,2,4,0,0,0,0,0,1,0,1,6,0,4,0,4.29,8,Standard_D4s_v3
0,219.544311,1295493,23,2,1,0,0,0,0,0,0,0,2,6,0,2,0,4.28,8,Standard_D4s_v3
0,219.544311,1295493,23,2,3,0,0,1,0,0,0,0,3,6,0,4,0,4.39,8,Standard_D4s_v3
0,219.544311,1295493,23,2,4,0,1,0,0,0,0,0,4,6,0,3,0,4.22,8,Standard_D4s_v3
0,219.544311,1295493,23,2,2,1,1,0,1,1,0,0,5,6,1,4,0,4.46,8,Standard_D4s_v3
1,294.976954,2478067,13,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,294.976954,2478067,13,2,3,0,1,0,0,0,0,0,1,4,0,4,0,4.35,8,Standard_D4s_v3
0,294.976954,2478067,13,2,6,0,0,0,0,0,0,0,2,4,0,4,0,4.38,8,Standard_D4s_v3
0,294.976954,2478067,13,2,5,2,0,1,1,1,0,0,3,4,1,4,0,4.85,16,Standard_D4s_v3
1,26.864279,155656,15,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,26.864279,155656,15,1,3,0,0,0,0,0,0,0,1,4,0,1,0,4.03,8,Standard_D4s_v3
0,26.864279,155656,15,1,5,0,0,0,0,0,0,0,2,4,0,1,0,4.03,8,Standard_D4s_v3
0,26.864279,155656,15,1,1,0,0,0,0,0,0,0,3,4,1,1,0,4.02,8,Standard_D4s_v3
1,0.225072,1696,17,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,0.225072,1696,17,0,3,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,0.225072,1696,17,0,2,0,0,0,0,0,0,0,2,3,1,0,0,4.0,8,Standard_D4s_v3
1,106.079396,806245,6,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,106.079396,806245,6,1,4,0,0,0,0,0,0,0,1,5,0,2,0,4.11,8,Standard_D4s_v3
0,106.079396,806245,6,1,3,0,0,0,0,0,0,0,2,5,0,2,0,4.12,8,Standard_D4s_v3
0,106.079396,806245,6,1,3,0,0,0,0,0,0,0,3,5,0,2,0,4.14,8,Standard_D4s_v3
0,106.079396,806245,6,1,3,0,0,0,0,0,0,0,4,5,1,2,0,4.13,8,Standard_D4s_v3
1,129.72598,908635,13,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,129.72598,908635,13,1,7,0,1,1,0,0,0,0,1,4,0,4,0,4.51,8,Standard_D4s_v3
0,129.72598,908635,13,1,1,0,1,0,0,0,0,0,2,4,0,3,0,4.23,8,Standard_D4s_v3
0,129.72598,908635,13,1,5,0,1,0,0,0,0,0,3,4,1,3,0,4.26,8,Standard_D4s_v3
1,10401.003242,78775273,22,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,10401.003242,78775273,22,2,3,0,0,0,0,0,0,0,1,3,0,4,0,14.44,64,Standard_D4s_v3
0,10401.003242,78775273,22,2,5,0,1,1,0,0,0,0,2,3,1,4,0,20.75,128,Standard_D4s_v3
1,1124.382059,8641094,16,2,0,0,0,0,0,0,0,0,0,2,0,0,7,10.5,8,Standard_D4s_v3
0,1124.382059,8641094,16,2,2,0,0,0,0,0,1,0,1,2,1,4,0,6.46,16,Standard_D4s_v3
1,59.114138,497952,25,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,59.114138,497952,25,1,3,0,0,0,0,0,0,1,1,5,0,2,0,4.07,8,Standard_D4s_v3
0,59.114138,497952,25,1,3,0,0,0,0,0,0,0,2,5,0,1,0,4.08,8,Standard_D4s_v3
0,59.114138,497952,25,1,2,0,0,0,0,0,0,0,3,5,0,1,0,4.05,8,Standard_D4s_v3
0,59.114138,497952,25,1,4,0,0,0,0,0,1,0,4,5,1,2,0,4.1,8,Standard_D4s_v3
1,15.379067,216469,11,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,15.379067,216469,11,1,5,0,1,0,0,0,0,1,1,5,0,1,0,4.02,8,Standard_D4s_v3
0,15.379067,216469,11,1,5,0,0,0,0,0,0,0,2,5,0,1,0,4.02,8,Standard_D4s_v3
0,15.379067,216469,11,1,3,0,0,0,0,0,0,0,3,5,0,1,0,4.02,8,Standard_D4s_v3
0,15.379067,216469,11,1,4,0,0,0,0,0,0,0,4,5,1,1,0,4.02,8,Standard_D4s_v3
1,15005.127909,118646837,8,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,15005.127909,118646837,8,2,6,0,1,0,0,0,0,0,1,4,0,4,0,25.24,200,Standard_D4s_v3
0,15005.127909,118646837,8,2,4,0,0,0,0,0,0,0,2,4,0,4,0,23.37,128,Standard_D4s_v3
0,15005.127909,118646837,8,2,2,0,1,0,0,0,0,0,3,4,1,4,0,20.06,128,Standard_D4s_v3
1,9.655377,104598,19,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,9.655377,104598,19,1,3,0,1,0,0,0,0,0,1,4,0,1,0,4.01,8,Standard_D4s_v3
0,9.655377,104598,19,1,2,0,0,0,0,0,0,0,2,4,0,1,0,4.01,8,Standard_D4s_v3
0,9.655377,104598,19,1,0,1,0,0,1,1,0,0,3,4,1,1,0,4.02,8,Standard_D4s_v3
1,1.333053,17717,17,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,1.333053,17717,17,0,3,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,1.333053,17717,17,0,1,2,0,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,5.673554,42504,18,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,5.673554,42504,18,0,5,0,0,0,0,0,0,0,1,4,0,0,0,4.01,8,Standard_D4s_v3
0,5.673554,42504,18,0,5,0,0,1,0,0,0,0,2,4,0,1,0,4.01,8,Standard_D4s_v3
0,5.673554,42504,18,0,1,0,1,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,39.795329,215725,16,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,39.795329,215725,16,1,0,0,0,0,0,0,0,0,1,4,0,1,0,4.03,8,Standard_D4s_v3
0,39.795329,215725,16,1,8,0,1,0,0,0,0,0,2,4,0,1,0,4.04,8,Standard_D4s_v3
0,39.795329,215725,16,1,1,3,1,0,1,1,0,0,3,4,1,2,0,4.1,8,Standard_D4s_v3
1,0.310385,6063,23,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,0.310385,6063,23,0,2,2,0,0,1,1,0,0,1,2,1,1,0,4.0,8,Standard_D4s_v3
1,0.818017,6927,18,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,0.818017,6927,18,0,2,0,1,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,0.818017,6927,18,0,2,1,0,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,15679.303969,95421837,7,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,15679.303969,95421837,7,2,2,1,0,0,1,1,0,0,1,2,1,4,0,25.07,200,Standard_D4s_v3
1,36.585076,200315,12,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,36.585076,200315,12,1,3,0,0,0,0,0,0,0,1,5,0,1,0,4.04,8,Standard_D4s_v3
0,36.585076,200315,12,1,7,0,1,0,0,0,0,0,2,5,0,1,0,4.04,8,Standard_D4s_v3
0,36.585076,200315,12,1,4,0,0,0,0,0,0,0,3,5,0,1,0,4.05,8,Standard_D4s_v3
0,36.585076,200315,12,1,3,1,0,0,1,1,0,0,4,5,1,1,0,4.07,8,Standard_D4s_v3
1,41.841523,812140,25,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,41.841523,812140,25,1,4,0,0,1,0,0,0,0,1,3,0,4,0,4.11,8,Standard_D4s_v3
0,41.841523,812140,25,1,4,0,0,1,0,0,0,0,2,3,1,4,0,4.08,8,Standard_D4s_v3
1,1217.958722,8613849,25,2,0,0,0,0,0,0,0,0,0,2,0,0,5,7.5,8,Standard_D4s_v3
0,1217.958722,8613849,25,2,5,3,0,0,1,1,0,0,1,2,1,4,0,6.7,32,Standard_D4s_v3
1,39.675272,315071,22,1,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,39.675272,315071,22,1,3,0,0,0,0,0,0,0,1,6,0,1,0,4.04,8,Standard_D4s_v3
0,39.675272,315071,22,1,2,0,0,0,0,0,0,0,2,6,0,1,0,4.04,8,Standard_D4s_v3
0,39.675272,315071,22,1,0,0,1,0,0,0,0,0,3,6,0,1,0,4.04,8,Standard_D4s_v3
0,39.675272,315071,22,1,1,0,1,0,0,0,0,0,4,6,0,1,0,4.03,8,Standard_D4s_v3
0,39.675272,315071,22,1,4,0,1,0,0,0,0,0,5,6,1,1,0,4.04,8,Standard_D4s_v3
1,4.867269,42878,10,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,4.867269,42878,10,0,4,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,4.867269,42878,10,0,8,0,0,0,0,0,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,55.046329,504269,13,1,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,55.046329,504269,13,1,1,0,0,0,0,0,0,0,1,6,0,1,0,4.06,8,Standard_D4s_v3
0,55.046329,504269,13,1,3,0,0,0,0,0,0,0,2,6,0,1,0,4.08,8,Standard_D4s_v3
0,55.046329,504269,13,1,3,0,1,0,0,0,1,0,3,6,0,2,0,4.1,8,Standard_D4s_v3
0,55.046329,504269,13,1,2,0,1,0,0,0,0,0,4,6,0,1,0,4.05,8,Standard_D4s_v3
0,55.046329,504269,13,1,3,2,0,0,1,1,0,0,5,6,1,4,0,4.1,8,Standard_D4s_v3
1,13651.173409,69163102,28,2,0,0,0,0,0,0,0,0,0,5,0,0,8,12.0,8,Standard_D4s_v3
0,13651.173409,69163102,28,2,0,0,0,0,0,0,0,0,1,5,0,4,0,16.26,64,Standard_D4s_v3
0,13651.173409,69163102,28,2,2,0,0,1,0,0,0,0,2,5,0,4,0,29.13,200,Standard_D4s_v3
0,13651.173409,69163102,28,2,4,0,0,0,0,0,0,0,3,5,0,4,0,17.87,128,Standard_D4s_v3
0,13651.173409,69163102,28,2,6,0,0,0,0,0,0,0,4,5,1,4,0,23.57,200,Standard_D4s_v3
1,40.924552,272502,18,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,40.924552,272502,18,1,1,0,1,0,0,0,0,0,1,4,0,1,0,4.05,8,Standard_D4s_v3
0,40.924552,272502,18,1,3,0,0,0,0,0,0,0,2,4,0,1,0,4.05,8,Standard_D4s_v3
0,40.924552,272502,18,1,3,2,1,0,1,1,0,1,3,4,1,2,0,4.11,8,Standard_D4s_v3
1,3.924623,35699,23,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,3.924623,35699,23,0,5,0,1,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,3.924623,35699,23,0,3,0,0,0,0,0,1,0,2,5,0,1,0,4.01,8,Standard_D4s_v3
0,3.924623,35699,23,0,2,0,1,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,3.924623,35699,23,0,3,0,1,1,0,0,0,0,4,5,1,1,0,4.01,8,Standard_D4s_v3
1,10209.253921,65001055,18,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,10209.253921,65001055,18,2,6,0,0,0,0,0,0,0,1,3,0,4,0,19.37,128,Standard_D4s_v3
0,10209.253921,65001055,18,2,3,1,0,0,1,1,0,0,2,3,1,4,0,21.88,200,Standard_D4s_v3
1,871.564685,4660149,27,2,0,0,0,0,0,0,0,0,0,2,0,0,3,4.5,8,Standard_D4s_v3
0,871.564685,4660149,27,2,0,3,1,0,1,1,0,0,1,2,1,4,0,6.21,32,Standard_D4s_v3
1,1256.218903,21152031,8,2,0,0,0,0,0,0,0,0,0,2,0,0,5,7.5,8,Standard_D4s_v3
0,1256.218903,21152031,8,2,1,0,1,0,0,0,0,0,1,2,1,4,0,5.43,16,Standard_D4s_v3
1,7.489305,47958,25,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,7.489305,47958,25,0,4,0,0,1,0,0,0,0,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,7.489305,47958,25,0,4,0,1,0,0,0,1,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,5854.135873,45934795,21,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,5854.135873,45934795,21,2,8,0,0,0,0,0,0,0,1,2,1,4,0,12.2,64,Standard_D4s_v3
1,24.835631,138715,14,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,24.835631,138715,14,1,3,0,0,0,0,0,0,1,1,3,0,1,0,4.03,8,Standard_D4s_v3
0,24.835631,138715,14,1,0,0,0,0,0,0,0,0,2,3,1,1,0,4.03,8,Standard_D4s_v3
1,811.253614,7537631,26,2,0,0,0,0,0,0,0,0,0,5,0,0,6,9.0,8,Standard_D4s_v3
0,811.253614,7537631,26,2,6,0,1,0,0,0,1,0,1,5,0,4,0,5.79,16,Standard_D4s_v3
0,811.253614,7537631,26,2,2,0,0,0,0,0,0,0,2,5,0,4,0,5.49,16,Standard_D4s_v3
0,811.253614,7537631,26,2,5,0,1,0,0,0,0,0,3,5,0,4,0,5.55,16,Standard_D4s_v3
0,811.253614,7537631,26,2,2,0,1,0,0,0,0,0,4,5,1,4,0,5.44,8,Standard_D4s_v3
1,6.065247,48240,15,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,6.065247,48240,15,0,5,0,1,0,0,0,0,0,1,6,0,1,0,4.01,8,Standard_D4s_v3
0,6.065247,48240,15,0,3,0,0,0,0,0,1,1,2,6,0,1,0,4.01,8,Standard_D4s_v3
0,6.065247,48240,15,0,0,0,1,0,0,0,0,0,3,6,0,0,0,4.0,8,Standard_D4s_v3
0,6.065247,48240,15,0,2,0,1,0,0,0,0,0,4,6,0,0,0,4.01,8,Standard_D4s_v3
0,6.065247,48240,15,0,3,0,1,0,0,0,0,1,5,6,1,1,0,4.01,8,Standard_D4s_v3
1,69.648715,733650,10,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,69.648715,733650,10,1,4,0,1,0,0,0,0,1,1,4,0,3,0,4.08,8,Standard_D4s_v3
0,69.648715,733650,10,1,1,0,1,0,0,0,0,0,2,4,0,2,0,4.08,8,Standard_D4s_v3
0,69.648715,733650,10,1,2,1,0,0,1,1,1,0,3,4,1,4,0,4.16,8,Standard_D4s_v3
1,708.937754,4809664,23,2,0,0,0,0,0,0,0,0,0,3,0,0,3,4.5,8,Standard_D4s_v3
0,708.937754,4809664,23,2,4,0,0,1,0,0,0,0,1,3,0,4,0,5.08,8,Standard_D4s_v3
0,708.937754,4809664,23,2,8,1,0,0,1,1,0,0,2,3,1,4,0,5.47,16,Standard_D4s_v3
1,49.734351,423081,6,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,49.734351,423081,6,1,3,0,0,1,0,0,0,0,1,5,0,2,0,4.09,8,Standard_D4s_v3
0,49.734351,423081,6,1,0,0,0,0,0,0,0,0,2,5,0,1,0,4.05,8,Standard_D4s_v3
0,49.734351,423081,6,1,8,0,1,1,0,0,0,0,3,5,0,3,0,4.13,8,Standard_D4s_v3
0,49.734351,423081,6,1,3,2,0,0,1,1,0,0,4,5,1,3,0,4.1,8,Standard_D4s_v3
1,4.824834,29767,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,4.824834,29767,10,0,1,2,0,0,1,1,0,0,1,2,1,1,0,4.01,8,Standard_D4s_v3
1,1.569166,12606,15,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,1.569166,12606,15,0,2,0,1,0,0,0,0,0,1,2,1,0,0,4.0,8,Standard_D4s_v3
1,386.498096,3190605,15,2,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,386.498096,3190605,15,2,0,0,0,0,0,0,0,0,1,3,0,4,0,4.4,8,Standard_D4s_v3
0,386.498096,3190605,15,2,1,0,1,0,0,0,0,0,2,3,1,4,0,4.33,8,Standard_D4s_v3
1,2.383929,14854,9,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,2.383929,14854,9,0,5,0,1,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,2.383929,14854,9,0,2,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,2.383929,14854,9,0,6,2,0,0,1,1,0,0,3,4,1,1,0,4.01,8,Standard_D4s_v3
1,1.616597,14535,20,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,1.616597,14535,20,0,3,0,1,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.616597,14535,20,0,2,0,1,0,0,0,1,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.616597,14535,20,0,5,0,0,1,0,0,0,0,3,5,0,1,0,4.0,8,Standard_D4s_v3
0,1.616597,14535,20,0,2,0,1,0,0,0,0,0,4,5,1,0,0,4.0,8,Standard_D4s_v3
1,373.396041,3069015,7,2,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,373.396041,3069015,7,2,7,0,1,0,0,0,0,0,1,3,0,4,0,4.59,8,Standard_D4s_v3
0,373.396041,3069015,7,2,6,0,0,0,0,0,0,0,2,3,1,4,0,4.56,8,Standard_D4s_v3
1,118.276978,946516,27,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,118.276978,946516,27,1,0,0,0,0,0,0,0,0,1,3,0,2,0,4.24,8,Standard_D4s_v3
0,118.276978,946516,27,1,0,0,1,0,0,0,0,0,2,3,1,3,0,4.22,8,Standard_D4s_v3
1,504.762098,4448957,16,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,504.762098,4448957,16,2,3,0,0,0,0,0,1,0,1,4,0,4,0,4.72,8,Standard_D4s_v3
0,504.762098,4448957,16,2,2,0,0,0,0,0,0,0,2,4,0,4,0,4.52,8,Standard_D4s_v3
0,504.762098,4448957,16,2,2,0,1,0,0,0,0,0,3,4,1,4,0,4.43,8,Standard_D4s_v3
1,0.170653,1159,20,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,0.170653,1159,20,0,1,0,1,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.170653,1159,20,0,7,0,1,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.170653,1159,20,0,0,0,0,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,14027.068423,97595546,10,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,14027.068423,97595546,10,2,2,0,1,0,0,0,0,0,1,3,0,4,0,21.11,128,Standard_D4s_v3
0,14027.068423,97595546,10,2,2,2,0,0,1,1,0,0,2,3,1,4,0,30.91,200,Standard_D4s_v3
1,3.956254,46055,12,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,3.956254,46055,12,0,7,0,0,0,0,0,0,0,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,3.956254,46055,12,0,0,0,0,0,0,0,0,0,2,3,1,0,0,4.0,8,Standard_D4s_v3
1,253.309885,1740053,7,2,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,253.309885,1740053,7,2,4,0,0,0,0,0,0,0,1,3,0,4,0,4.54,8,Standard_D4s_v3
0,253.309885,1740053,7,2,7,0,0,0,0,0,1,0,2,3,1,4,0,4.59,8,Standard_D4s_v3
1,0.671647,5167,24,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,0.671647,5167,24,0,2,0,0,0,0,0,0,0,1,6,0,0,0,4.0,8,Standard_D4s_v3
0,0.671647,5167,24,0,6,0,0,1,0,0,0,0,2,6,0,1,0,4.0,8,Standard_D4s_v3
0,0.671647,5167,24,0,4,0,0,0,0,0,0,1,3,6,0,0,0,4.0,8,Standard_D4s_v3
0,0.671647,5167,24,0,1,0,1,0,0,0,0,0,4,6,0,0,0,4.0,8,Standard_D4s_v3
0,0.671647,5167,24,0,7,0,0,1,0,0,0,0,5,6,1,1,0,4.0,8,Standard_D4s_v3
1,18118.392948,107093335,28,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,18118.392948,107093335,28,2,3,0,1,0,0,0,0,0,1,2,1,4,0,29.86,200,Standard_D4s_v3
1,16334.038013,102296487,21,2,0,0,0,0,0,0,0,0,0,6,0,0,8,12.0,8,Standard_D4s_v3
0,16334.038013,102296487,21,2,6,0,1,1,0,0,0,0,1,6,0,4,0,36.76,200,Standard_D4s_v3
0,16334.038013,102296487,21,2,7,0,1,1,0,0,0,0,2,6,0,4,0,31.12,200,Standard_D4s_v3
0,16334.038013,102296487,21,2,2,0,1,0,0,0,0,0,3,6,0,4,0,21.04,128,Standard_D4s_v3
0,16334.038013,102296487,21,2,0,0,0,0,0,0,0,0,4,6,0,4,0,17.02,64,Standard_D4s_v3
0,16334.038013,102296487,21,2,4,0,0,0,0,0,0,0,5,6,1,4,0,20.77,128,Standard_D4s_v3
1,55.217978,693101,15,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,55.217978,693101,15,1,2,0,0,0,0,0,0,0,1,3,0,2,0,4.05,8,Standard_D4s_v3
0,55.217978,693101,15,1,4,0,1,0,0,0,0,0,2,3,1,2,0,4.07,8,Standard_D4s_v3
1,1556.580722,8909904,9,2,0,0,0,0,0,0,0,0,0,3,0,0,5,7.5,8,Standard_D4s_v3
0,1556.580722,8909904,9,2,1,0,1,0,0,0,0,0,1,3,0,4,0,5.56,16,Standard_D4s_v3
0,1556.580722,8909904,9,2,4,0,1,0,0,0,1,0,2,3,1,4,0,5.87,16,Standard_D4s_v3
1,87.705667,944793,18,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,87.705667,944793,18,1,1,0,1,0,0,0,0,0,1,4,0,2,0,4.07,8,Standard_D4s_v3
0,87.705667,944793,18,1,2,0,0,0,0,0,0,0,2,4,0,2,0,4.08,8,Standard_D4s_v3
0,87.705667,944793,18,1,2,1,0,0,1,1,0,0,3,4,1,4,0,4.14,8,Standard_D4s_v3
1,1.389001,10314,16,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,1.389001,10314,16,0,2,0,0,0,0,0,0,1,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.389001,10314,16,0,8,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.389001,10314,16,0,0,0,0,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,131.749209,879414,24,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,131.749209,879414,24,1,1,1,0,0,1,1,0,0,1,2,1,4,0,4.29,8,Standard_D4s_v3
1,3973.483377,89731316,20,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,3973.483377,89731316,20,2,5,0,0,0,0,0,0,0,1,3,0,4,0,8.96,32,Standard_D4s_v3
0,3973.483377,89731316,20,2,0,0,0,0,0,0,0,0,2,3,1,4,0,8.08,32,Standard_D4s_v3
1,676.611563,3796197,7,2,0,0,0,0,0,0,0,0,0,2,0,0,3,4.5,8,Standard_D4s_v3
0,676.611563,3796197,7,2,1,0,0,0,0,0,0,0,1,2,1,4,0,4.71,8,Standard_D4s_v3
1,488.719286,4698962,12,2,0,0,0,0,0,0,0,0,0,5,0,0,3,4.5,8,Standard_D4s_v3
0,488.719286,4698962,12,2,4,0,1,0,0,0,1,0,1,5,0,4,0,4.67,8,Standard_D4s_v3
